Date,Open,High,Low,Close,Adj Close,Volume
2017-09-20,51000.000000,51150.000000,50525.000000,51000.000000,48154.011719,1631800
2017-09-21,51000.000000,51000.000000,51000.000000,51000.000000,48154.011719,0
2017-09-22,51000.000000,51025.000000,49875.000000,50000.000000,47209.812500,2613300
2017-09-25,50000.000000,50025.000000,48975.000000,49700.000000,46926.558594,1996600
2017-09-26,49700.000000,49775.000000,49150.000000,49350.000000,46596.085938,1703800
2017-09-27,49825.000000,50150.000000,49550.000000,50000.000000,47209.812500,2115700
2017-09-28,50125.000000,50450.000000,49075.000000,49200.000000,46454.457031,2537500
2017-09-29,49600.000000,50350.000000,48975.000000,48975.000000,46242.011719,1931600
2017-10-02,49200.000000,50150.000000,49200.000000,50150.000000,47351.445313,1349900
2017-10-03,50175.000000,51175.000000,50025.000000,50825.000000,47988.777344,2254400
2017-10-04,51000.000000,51150.000000,50825.000000,50900.000000,48059.589844,2074600
2017-10-05,50900.000000,50900.000000,50025.000000,50100.000000,47304.234375,1721200
2017-10-06,50500.000000,50500.000000,49900.000000,49975.000000,47186.207031,1218800
2017-10-09,50000.000000,50275.000000,49500.000000,49800.000000,47020.976563,1051500
2017-10-10,50000.000000,50100.000000,49200.000000,49325.000000,46572.480469,1796100
2017-10-11,49300.000000,49300.000000,48625.000000,48875.000000,46147.589844,2701200
2017-10-12,48875.000000,49500.000000,48875.000000,49000.000000,46265.617188,2215100
2017-10-13,49025.000000,49450.000000,48600.000000,49250.000000,46501.667969,1512800
2017-10-16,49200.000000,49200.000000,48550.000000,49200.000000,46454.457031,2989500
2017-10-17,49200.000000,50000.000000,49200.000000,50000.000000,47209.812500,1834400
2017-10-18,50050.000000,50200.000000,49600.000000,49975.000000,47186.207031,1755900
2017-10-19,50000.000000,50000.000000,49675.000000,49675.000000,46902.953125,1669800
2017-10-20,49675.000000,50000.000000,49400.000000,49550.000000,46784.925781,1050100
2017-10-23,49550.000000,49750.000000,49100.000000,49150.000000,46407.246094,1097600
2017-10-24,49500.000000,49800.000000,49050.000000,49150.000000,46407.246094,1288200
2017-10-25,49200.000000,49500.000000,49075.000000,49500.000000,46737.714844,2223500
2017-10-26,49525.000000,49525.000000,49075.000000,49525.000000,46761.320313,2612800
2017-10-27,49100.000000,49525.000000,49050.000000,49150.000000,46407.246094,1875300
2017-10-30,49150.000000,49600.000000,48900.000000,49150.000000,46407.246094,1323500
2017-10-31,49950.000000,49950.000000,49250.000000,49600.000000,46832.136719,2205100
2017-11-01,49250.000000,49775.000000,49250.000000,49600.000000,46832.136719,959700
2017-11-02,49775.000000,49775.000000,49050.000000,49075.000000,46336.429688,3008900
2017-11-03,49150.000000,49900.000000,49075.000000,49875.000000,47091.789063,1138800
2017-11-06,49200.000000,49800.000000,49050.000000,49175.000000,46430.851563,2381600
2017-11-07,49500.000000,49500.000000,49200.000000,49350.000000,46596.085938,1289100
2017-11-08,49300.000000,49500.000000,49300.000000,49450.000000,46690.507813,759100
2017-11-09,49500.000000,49500.000000,49300.000000,49300.000000,46548.878906,1285500
2017-11-10,49250.000000,49650.000000,49150.000000,49175.000000,46430.851563,1576400
2017-11-13,49150.000000,49725.000000,49150.000000,49225.000000,46478.062500,1560000
2017-11-14,49150.000000,49250.000000,48975.000000,48975.000000,46242.011719,2114600
2017-11-15,48975.000000,49225.000000,48950.000000,48975.000000,46242.011719,2228400
2017-11-16,48925.000000,49800.000000,48925.000000,49250.000000,46501.667969,1675100
2017-11-17,49150.000000,50000.000000,49150.000000,49650.000000,46879.347656,2310300
2017-11-20,49475.000000,49900.000000,49425.000000,49425.000000,46666.902344,1824900
2017-11-21,49425.000000,49825.000000,49000.000000,49400.000000,46643.292969,2038600
2017-11-22,49400.000000,49700.000000,49200.000000,49450.000000,46690.507813,1964900
2017-11-23,49600.000000,49700.000000,49225.000000,49350.000000,46596.085938,808900
2017-11-24,49675.000000,49800.000000,49150.000000,49800.000000,47020.976563,1947100
2017-11-27,49800.000000,50400.000000,49300.000000,50400.000000,47587.496094,1871900
2017-11-28,50250.000000,51000.000000,49925.000000,51000.000000,48154.011719,2469100
2017-11-29,50500.000000,51000.000000,50075.000000,50225.000000,47422.257813,3100100
2017-11-30,50000.000000,50000.000000,49300.000000,49300.000000,46932.000000,6814600
2017-12-01,49300.000000,49300.000000,49300.000000,49300.000000,46932.000000,0
2017-12-04,49300.000000,49900.000000,49075.000000,49300.000000,46932.000000,2516000
2017-12-05,49500.000000,50600.000000,49500.000000,49650.000000,47265.183594,1947100
2017-12-06,49475.000000,50050.000000,49475.000000,49650.000000,47265.183594,1950400
2017-12-07,49500.000000,50325.000000,49500.000000,50300.000000,47883.960938,1194700
2017-12-08,50300.000000,50900.000000,50225.000000,50900.000000,48455.144531,969000
2017-12-11,50950.000000,52500.000000,50700.000000,51000.000000,48550.339844,1795700
2017-12-12,51000.000000,51500.000000,50950.000000,51100.000000,48645.535156,944700
2017-12-13,51100.000000,51225.000000,50500.000000,51000.000000,48550.339844,950800
2017-12-14,51000.000000,51400.000000,50625.000000,51000.000000,48550.339844,2553300
2017-12-15,50700.000000,52125.000000,50675.000000,52125.000000,49621.300781,4212800
2017-12-18,52150.000000,52975.000000,51325.000000,52975.000000,50430.476563,1555500
2017-12-19,52100.000000,54100.000000,52050.000000,54100.000000,51501.441406,2826800
2017-12-20,54100.000000,54100.000000,52900.000000,53000.000000,50454.277344,4841300
2017-12-21,53000.000000,53975.000000,52700.000000,53550.000000,50977.855469,2947000
2017-12-22,53500.000000,54175.000000,53300.000000,54125.000000,51525.238281,1929700
2017-12-25,54125.000000,54125.000000,54125.000000,54125.000000,51525.238281,0
2017-12-26,54125.000000,54125.000000,54125.000000,54125.000000,51525.238281,0
2017-12-27,53800.000000,54200.000000,53800.000000,54125.000000,51525.238281,3168100
2017-12-28,54150.000000,54400.000000,53050.000000,54400.000000,51787.027344,2912900
2017-12-29,54400.000000,55975.000000,54375.000000,55900.000000,53214.980469,2552600
2018-01-01,55900.000000,55900.000000,55900.000000,55900.000000,53214.980469,0
2018-01-02,56175.000000,58100.000000,55000.000000,55875.000000,53191.179688,2421700
2018-01-03,55875.000000,55900.000000,53200.000000,54000.000000,51406.242188,2761100
2018-01-04,53400.000000,54000.000000,53275.000000,53400.000000,50835.062500,1930300
2018-01-05,53400.000000,54000.000000,53175.000000,54000.000000,51406.242188,1776500
2018-01-08,54000.000000,54700.000000,54000.000000,54400.000000,51787.027344,1360000
2018-01-09,54425.000000,54525.000000,53500.000000,53500.000000,50930.257813,3129500
2018-01-10,53500.000000,54425.000000,53500.000000,54200.000000,51596.636719,1499600
2018-01-11,54200.000000,54375.000000,53825.000000,54375.000000,51763.230469,1564900
2018-01-12,54375.000000,54575.000000,53700.000000,54250.000000,51644.230469,1171900
2018-01-15,54250.000000,54600.000000,54250.000000,54600.000000,51977.421875,1063400
2018-01-16,54600.000000,55000.000000,54600.000000,55000.000000,52358.210938,1392300
2018-01-17,54800.000000,54800.000000,54300.000000,54350.000000,51739.429688,4705100
2018-01-18,54350.000000,54850.000000,54325.000000,54350.000000,51739.429688,1887800
2018-01-19,54350.000000,55000.000000,54300.000000,54450.000000,51834.625000,2805000
2018-01-22,54450.000000,54500.000000,54375.000000,54400.000000,51787.027344,2347200
2018-01-23,54500.000000,55500.000000,54300.000000,55500.000000,52834.191406,1856800
2018-01-24,55500.000000,55675.000000,54900.000000,55600.000000,52929.390625,1776500
2018-01-25,55700.000000,55775.000000,55025.000000,55025.000000,52382.007813,1380000
2018-01-26,55125.000000,55550.000000,54500.000000,54550.000000,51929.828125,1448100
2018-01-29,55000.000000,55400.000000,54600.000000,55400.000000,52739.000000,1928000
2018-01-30,55400.000000,55450.000000,54750.000000,54875.000000,52239.218750,2678400
2018-01-31,54875.000000,55700.000000,52500.000000,54400.000000,51787.027344,2831800
2018-02-01,54500.000000,55350.000000,54400.000000,54400.000000,51787.027344,1678300
2018-02-02,55350.000000,55375.000000,54500.000000,55025.000000,52382.007813,2843400
2018-02-05,53950.000000,55000.000000,53950.000000,54125.000000,51525.238281,2022300
2018-02-06,53500.000000,54775.000000,53500.000000,53900.000000,51311.046875,6112000
2018-02-07,54500.000000,54900.000000,54500.000000,54675.000000,52048.820313,2521500
2018-02-08,54950.000000,54950.000000,54000.000000,54375.000000,51763.230469,2048400
2018-02-09,54500.000000,55400.000000,54325.000000,55400.000000,52739.000000,2414400
2018-02-12,55200.000000,55550.000000,54600.000000,55000.000000,52358.210938,1981100
2018-02-13,55000.000000,55200.000000,54650.000000,54925.000000,52286.812500,1558500
2018-02-14,54600.000000,54900.000000,54275.000000,54500.000000,51882.226563,1526000
2018-02-15,54300.000000,55000.000000,54300.000000,54550.000000,51929.828125,2117500
2018-02-16,54550.000000,54550.000000,54550.000000,54550.000000,51929.828125,0
2018-02-19,54500.000000,54950.000000,54300.000000,54800.000000,52167.816406,1356700
2018-02-20,55000.000000,55000.000000,54100.000000,54450.000000,51834.625000,2064900
2018-02-21,54325.000000,54500.000000,54200.000000,54500.000000,51882.226563,1715200
2018-02-22,54500.000000,54650.000000,54000.000000,54000.000000,51406.242188,2191600
2018-02-23,54450.000000,54675.000000,53950.000000,54450.000000,51834.625000,2728200
2018-02-26,54450.000000,54450.000000,53900.000000,53975.000000,51382.445313,1417900
2018-02-27,53800.000000,53975.000000,53750.000000,53975.000000,51382.445313,2769800
2018-02-28,54500.000000,54600.000000,53725.000000,53900.000000,51311.046875,4100000
2018-03-01,53900.000000,54200.000000,53875.000000,53975.000000,51382.445313,1793200
2018-03-02,54250.000000,54350.000000,53775.000000,53900.000000,51311.046875,1214600
2018-03-05,54500.000000,54500.000000,53975.000000,53975.000000,51382.445313,3201300
2018-03-06,53800.000000,53975.000000,52525.000000,52525.000000,50002.085938,1898000
2018-03-07,52700.000000,52800.000000,51000.000000,51150.000000,48693.132813,4096500
2018-03-08,51300.000000,52000.000000,51175.000000,51200.000000,48740.734375,2592300
2018-03-09,51200.000000,51325.000000,50200.000000,50550.000000,48121.953125,2426700
2018-03-12,50825.000000,51025.000000,50275.000000,50450.000000,48026.757813,3293100
2018-03-13,50450.000000,50500.000000,50175.000000,50450.000000,48026.757813,2274500
2018-03-14,50750.000000,50900.000000,50050.000000,50125.000000,47717.367188,873500
2018-03-15,50050.000000,50500.000000,49450.000000,50125.000000,47717.367188,1449100
2018-03-16,50100.000000,50150.000000,49150.000000,49700.000000,47312.781250,4459000
2018-03-19,49700.000000,50000.000000,49700.000000,49900.000000,47503.171875,779600
2018-03-20,49500.000000,50000.000000,49500.000000,50000.000000,47598.371094,1310200
2018-03-21,50250.000000,51275.000000,50250.000000,51275.000000,48812.128906,1579400
2018-03-22,51800.000000,51800.000000,50275.000000,50750.000000,48312.347656,1874100
2018-03-23,49400.000000,50975.000000,49350.000000,50975.000000,48526.539063,2466500
2018-03-26,51000.000000,51050.000000,50300.000000,50350.000000,47931.562500,2304700
2018-03-27,50500.000000,51225.000000,49725.000000,50000.000000,47598.371094,1254400
2018-03-28,50000.000000,50000.000000,49375.000000,49400.000000,47027.191406,876700
2018-03-29,49400.000000,49625.000000,48975.000000,49525.000000,47146.187500,2247100
2018-03-30,49525.000000,49525.000000,49525.000000,49525.000000,47146.187500,0
2018-04-02,50150.000000,50350.000000,49550.000000,50200.000000,47788.765625,1394100
2018-04-03,50150.000000,50400.000000,49900.000000,50100.000000,47693.566406,1044700
2018-04-04,50100.000000,50350.000000,49050.000000,49550.000000,47169.988281,1017400
2018-04-05,49900.000000,50225.000000,49900.000000,50025.000000,47622.167969,621400
2018-04-06,50025.000000,50800.000000,49575.000000,50775.000000,48336.148438,612700
2018-04-09,50775.000000,51900.000000,50450.000000,51900.000000,49407.113281,1146700
2018-04-10,51900.000000,52000.000000,50475.000000,52000.000000,49502.308594,1769300
2018-04-11,52100.000000,52500.000000,51750.000000,51900.000000,49407.113281,1382600
2018-04-12,51700.000000,51750.000000,50950.000000,51700.000000,49216.718750,1184000
2018-04-13,51150.000000,51650.000000,50200.000000,50200.000000,47788.765625,947100
2018-04-16,50200.000000,50200.000000,50200.000000,50200.000000,47788.765625,0
2018-04-17,50200.000000,50200.000000,50200.000000,50200.000000,47788.765625,0
2018-04-18,51100.000000,51900.000000,51100.000000,51575.000000,49097.722656,1424400
2018-04-19,51575.000000,51575.000000,51575.000000,51575.000000,49097.722656,0
2018-04-20,51575.000000,51575.000000,51575.000000,51575.000000,49097.722656,0
2018-04-23,51100.000000,51100.000000,50725.000000,50800.000000,48359.949219,3651700
2018-04-24,50300.000000,50300.000000,48000.000000,48000.000000,45694.433594,5809700
2018-04-25,48000.000000,48000.000000,48000.000000,48000.000000,45694.433594,0
2018-04-26,48000.000000,48000.000000,48000.000000,48000.000000,45694.433594,0
2018-04-27,48000.000000,48000.000000,48000.000000,48000.000000,45694.433594,0
2018-04-30,46150.000000,47350.000000,46150.000000,46350.000000,44123.691406,1223100
2018-05-01,46350.000000,46350.000000,46350.000000,46350.000000,44123.691406,0
2018-05-02,46600.000000,46750.000000,45400.000000,45950.000000,43742.906250,2545900
2018-05-03,45800.000000,45900.000000,45200.000000,45200.000000,43028.929688,1425700
2018-05-04,45000.000000,45675.000000,44900.000000,45350.000000,43171.726563,1271100
2018-05-07,45800.000000,47975.000000,45800.000000,47900.000000,45599.242188,1935900
2018-05-08,47900.000000,47925.000000,46900.000000,47050.000000,44790.070313,1875400
2018-05-09,46125.000000,49525.000000,46125.000000,49450.000000,47074.789063,3968600
2018-05-10,49450.000000,49450.000000,49450.000000,49450.000000,47074.789063,0
2018-05-11,48500.000000,49625.000000,48400.000000,49000.000000,46646.402344,4309700
2018-05-14,49000.000000,49000.000000,49000.000000,49000.000000,46646.402344,0
2018-05-15,49000.000000,49025.000000,47000.000000,47450.000000,45170.859375,2024300
2018-05-16,46500.000000,47100.000000,45300.000000,45750.000000,43552.511719,3448800
2018-05-17,45800.000000,46350.000000,45500.000000,45500.000000,43314.515625,4667700
2018-05-18,45600.000000,46350.000000,45600.000000,46175.000000,43957.093750,2384300
2018-05-21,46275.000000,46675.000000,45800.000000,46200.000000,43980.898438,1156800
2018-05-22,46975.000000,47050.000000,46175.000000,46200.000000,43980.898438,1927800
2018-05-23,46450.000000,47100.000000,46300.000000,46400.000000,44171.292969,1471200
2018-05-24,46850.000000,48225.000000,46775.000000,48100.000000,45789.632813,1616000
2018-05-25,48000.000000,48000.000000,46775.000000,46800.000000,44552.078125,2004000
2018-05-28,46800.000000,47325.000000,46500.000000,47100.000000,44837.667969,1787700
2018-05-29,47100.000000,47100.000000,47100.000000,47100.000000,44837.667969,0
2018-05-30,47100.000000,47950.000000,46500.000000,46550.000000,44314.082031,2477300
2018-05-31,46650.000000,47350.000000,45400.000000,45600.000000,43409.710938,7602700
2018-06-01,45600.000000,45600.000000,45600.000000,45600.000000,43409.710938,0
2018-06-04,45600.000000,46200.000000,45400.000000,45400.000000,43703.316406,2724600
2018-06-05,45600.000000,46800.000000,45450.000000,46800.000000,45050.996094,2188600
2018-06-06,46800.000000,46900.000000,46075.000000,46200.000000,44473.421875,2114200
2018-06-07,46350.000000,46625.000000,46200.000000,46200.000000,44473.421875,1200100
2018-06-08,45900.000000,46225.000000,45400.000000,45400.000000,43703.316406,5095400
2018-06-11,45400.000000,45400.000000,45400.000000,45400.000000,43703.316406,0
2018-06-12,45400.000000,45400.000000,45400.000000,45400.000000,43703.316406,0
2018-06-13,45400.000000,45400.000000,45400.000000,45400.000000,43703.316406,0
2018-06-14,45400.000000,45400.000000,45400.000000,45400.000000,43703.316406,0
2018-06-15,45400.000000,45400.000000,45400.000000,45400.000000,43703.316406,0
2018-06-18,45400.000000,45400.000000,45400.000000,45400.000000,43703.316406,0
2018-06-19,45400.000000,45400.000000,45400.000000,45400.000000,43703.316406,0
2018-06-20,46100.000000,46100.000000,44275.000000,44275.000000,42620.363281,5944200
2018-06-21,44700.000000,45050.000000,43875.000000,44200.000000,42548.164063,2890000
2018-06-22,44200.000000,44800.000000,43900.000000,44200.000000,42548.164063,3038700
2018-06-25,44300.000000,45500.000000,43900.000000,45000.000000,43318.265625,1726600
2018-06-26,45000.000000,45025.000000,44500.000000,44550.000000,42885.082031,1872000
2018-06-27,44550.000000,45950.000000,44400.000000,44425.000000,42764.750000,2117800
2018-06-28,44500.000000,45500.000000,44025.000000,44550.000000,42885.082031,2678900
2018-06-29,44600.000000,46100.000000,44600.000000,46100.000000,44377.156250,2182300
2018-07-02,45900.000000,45950.000000,45200.000000,45350.000000,43655.187500,1041500
2018-07-03,45000.000000,45200.000000,44050.000000,44675.000000,43005.410156,1369100
2018-07-04,44825.000000,46500.000000,44125.000000,46475.000000,44738.144531,1077900
2018-07-05,46200.000000,46700.000000,45450.000000,46250.000000,44521.550781,976800
2018-07-06,46150.000000,46400.000000,45400.000000,45750.000000,44040.234375,1306900
2018-07-09,46200.000000,46400.000000,45575.000000,46400.000000,44665.945313,732100
2018-07-10,46800.000000,47150.000000,46550.000000,47125.000000,45363.851563,1402200
2018-07-11,47000.000000,47625.000000,46600.000000,47525.000000,45748.906250,1588000
2018-07-12,47550.000000,47550.000000,46500.000000,46900.000000,45147.257813,976900
2018-07-13,46700.000000,47325.000000,46650.000000,46900.000000,45147.257813,1318500
2018-07-16,47300.000000,47350.000000,45200.000000,45750.000000,44040.234375,1594500
2018-07-17,45400.000000,45575.000000,45025.000000,45400.000000,43703.316406,793800
2018-07-18,45050.000000,45775.000000,45050.000000,45775.000000,44064.300781,869300
2018-07-19,45750.000000,45800.000000,44750.000000,44750.000000,43077.605469,1596500
2018-07-20,44850.000000,44925.000000,44200.000000,44200.000000,42548.164063,1394000
2018-07-23,44200.000000,44800.000000,44150.000000,44500.000000,42836.949219,1155500
2018-07-24,44750.000000,44875.000000,44425.000000,44500.000000,42836.949219,1127300
2018-07-25,44500.000000,44500.000000,43975.000000,44050.000000,42403.769531,1167600
2018-07-26,44075.000000,44400.000000,43825.000000,43925.000000,42283.441406,2127200
2018-07-27,43925.000000,44325.000000,43575.000000,44325.000000,42668.492188,1466300
2018-07-30,44400.000000,44400.000000,43850.000000,44100.000000,42451.902344,1840900
2018-07-31,43800.000000,43800.000000,42650.000000,43250.000000,41633.667969,3896300
2018-08-01,43700.000000,44725.000000,43375.000000,44725.000000,43053.542969,2831500
2018-08-02,44725.000000,45225.000000,44500.000000,44950.000000,43270.136719,1563500
2018-08-03,44950.000000,45175.000000,44450.000000,44950.000000,43270.136719,1170300
2018-08-06,44950.000000,45175.000000,44575.000000,44725.000000,43053.542969,2759600
2018-08-07,44600.000000,44725.000000,43350.000000,43550.000000,41922.453125,3747300
2018-08-08,43800.000000,43975.000000,42975.000000,43000.000000,41393.011719,3030000
2018-08-09,43000.000000,43400.000000,42900.000000,43000.000000,41393.011719,1528000
2018-08-10,43400.000000,43600.000000,43175.000000,43550.000000,41922.453125,1242200
2018-08-13,43550.000000,43550.000000,42575.000000,42600.000000,41007.957031,1472900
2018-08-14,42600.000000,42600.000000,40400.000000,41000.000000,39467.753906,5203500
2018-08-15,41100.000000,41475.000000,40475.000000,40800.000000,39275.226563,1617000
2018-08-16,40800.000000,42550.000000,40600.000000,42525.000000,40935.761719,2456400
2018-08-17,42525.000000,42525.000000,42525.000000,42525.000000,40935.761719,0
2018-08-20,42600.000000,43200.000000,42350.000000,42350.000000,40767.300781,2151800
2018-08-21,42375.000000,43450.000000,42375.000000,42600.000000,41007.957031,1181100
2018-08-22,42600.000000,42600.000000,42600.000000,42600.000000,41007.957031,0
2018-08-23,42700.000000,43400.000000,42000.000000,43350.000000,41729.925781,2829300
2018-08-24,43500.000000,43500.000000,42775.000000,43000.000000,41393.011719,1024500
2018-08-27,43000.000000,43700.000000,42800.000000,43700.000000,42066.847656,1475700
2018-08-28,43700.000000,44175.000000,43600.000000,44175.000000,42524.097656,1738000
2018-08-29,44175.000000,44525.000000,43200.000000,44450.000000,42788.816406,2262700
2018-08-30,44450.000000,44600.000000,43775.000000,44300.000000,42644.429688,1401600
2018-08-31,43500.000000,43975.000000,43175.000000,43850.000000,42211.242188,2249400
2018-09-03,43950.000000,43950.000000,43475.000000,43675.000000,42042.781250,1098200
2018-09-04,43725.000000,44000.000000,43150.000000,43975.000000,42331.574219,1036600
2018-09-05,43950.000000,43950.000000,41000.000000,41600.000000,40045.328125,2782700
2018-09-06,41600.000000,43000.000000,41600.000000,42075.000000,40502.578125,3003900
2018-09-07,42150.000000,44550.000000,42150.000000,44475.000000,42812.882813,3759100
2018-09-10,44475.000000,45525.000000,43750.000000,45525.000000,43823.644531,4862800
2018-09-11,45525.000000,45525.000000,45525.000000,45525.000000,43823.644531,0
2018-09-12,45550.000000,46600.000000,45525.000000,46125.000000,44401.222656,4035600
2018-09-13,46125.000000,46575.000000,46050.000000,46550.000000,44810.339844,1889700
2018-09-14,46500.000000,47225.000000,46250.000000,47100.000000,45339.785156,2659300
2018-09-17,47100.000000,47125.000000,45650.000000,46050.000000,44329.023438,1715600
2018-09-18,45950.000000,46050.000000,45000.000000,45525.000000,43823.644531,2592300
2018-09-19,45550.000000,46800.000000,45550.000000,46200.000000,44473.421875,1441000
2018-09-20,46475.000000,47150.000000,46475.000000,46625.000000,44882.531250,2479700
2018-09-21,47100.000000,47100.000000,46800.000000,47075.000000,45315.718750,2401500
2018-09-24,47100.000000,47150.000000,46975.000000,47075.000000,45315.718750,2015800
2018-09-25,47075.000000,47100.000000,46000.000000,46000.000000,44280.890625,1470600
2018-09-26,46000.000000,47100.000000,45975.000000,46075.000000,44353.089844,1853300
2018-09-27,46100.000000,47200.000000,46075.000000,47150.000000,45387.917969,1867100
2018-09-28,47150.000000,47200.000000,46900.000000,47025.000000,45267.585938,1683800
2018-10-01,46525.000000,47200.000000,46275.000000,46300.000000,44569.679688,1318000
2018-10-02,46300.000000,46500.000000,45775.000000,45775.000000,44064.300781,1537300
2018-10-03,45775.000000,46050.000000,44600.000000,44850.000000,43173.871094,1086200
2018-10-04,44850.000000,44850.000000,42850.000000,43025.000000,41417.074219,3202600
2018-10-05,43025.000000,43150.000000,42300.000000,42675.000000,41080.156250,2379900
2018-10-08,42800.000000,45000.000000,42800.000000,44200.000000,42548.164063,2392800
2018-10-09,44200.000000,44850.000000,43225.000000,44400.000000,42740.687500,1172200
2018-10-10,44800.000000,45000.000000,44200.000000,44900.000000,43222.003906,1133300
2018-10-11,44000.000000,44650.000000,43000.000000,44100.000000,42451.902344,2340700
2018-10-12,44100.000000,45200.000000,44000.000000,44300.000000,42644.429688,1558500
2018-10-15,44675.000000,44900.000000,43600.000000,43600.000000,41970.585938,1054300
2018-10-16,43675.000000,45600.000000,43675.000000,45600.000000,43895.839844,1533600
2018-10-17,45625.000000,45725.000000,44550.000000,45000.000000,43318.265625,1329200
2018-10-18,45000.000000,45000.000000,44200.000000,44600.000000,42933.214844,1881300
2018-10-19,44200.000000,44975.000000,43850.000000,44850.000000,43173.871094,1864200
2018-10-22,44850.000000,45150.000000,44425.000000,44475.000000,42812.882813,1498200
2018-10-23,44800.000000,45150.000000,44250.000000,44500.000000,42836.949219,1669500
2018-10-24,44250.000000,44475.000000,43000.000000,43000.000000,41393.011719,2497500
2018-10-25,42200.000000,44500.000000,42200.000000,44300.000000,42644.429688,2679600
2018-10-26,44000.000000,44400.000000,44000.000000,44175.000000,42524.097656,800700
2018-10-29,44400.000000,44500.000000,43700.000000,43950.000000,42307.507813,724800
2018-10-30,43950.000000,44500.000000,43800.000000,44500.000000,42836.949219,1896000
2018-10-31,44750.000000,44800.000000,42750.000000,43225.000000,41609.601563,4965900
2018-11-01,43500.000000,43575.000000,42025.000000,42200.000000,40622.906250,4708800
2018-11-02,42800.000000,42900.000000,42275.000000,42725.000000,41128.285156,3731400
2018-11-05,42725.000000,43300.000000,42725.000000,43075.000000,41465.207031,2058100
2018-11-06,43275.000000,43400.000000,42650.000000,43000.000000,41393.011719,2148600
2018-11-07,43000.000000,43000.000000,42025.000000,42200.000000,40622.906250,5657100
2018-11-08,42475.000000,42700.000000,42225.000000,42300.000000,40719.167969,3287100
2018-11-09,41050.000000,41800.000000,40125.000000,40325.000000,38817.980469,12527300
2018-11-12,40500.000000,40775.000000,38900.000000,39375.000000,37903.484375,5397100
2018-11-13,39375.000000,40300.000000,39000.000000,39950.000000,38456.996094,4086300
2018-11-14,40025.000000,40900.000000,40000.000000,40000.000000,38505.125000,2806000
2018-11-15,40250.000000,41225.000000,40250.000000,41100.000000,39564.011719,2649100
2018-11-16,41300.000000,41850.000000,40650.000000,41475.000000,40327.292969,3668800
2018-11-19,41800.000000,41800.000000,41025.000000,41300.000000,40157.132813,1943100
2018-11-20,41300.000000,41300.000000,41300.000000,41300.000000,40157.132813,0
2018-11-21,40600.000000,40925.000000,40000.000000,40900.000000,39768.207031,3000300
2018-11-22,41000.000000,41300.000000,40600.000000,41125.000000,39986.976563,1847400
2018-11-23,41100.000000,42250.000000,40925.000000,42150.000000,40983.617188,2255800
2018-11-26,42150.000000,42500.000000,41600.000000,42125.000000,40959.308594,2575300
2018-11-27,42000.000000,42250.000000,41750.000000,42250.000000,41080.843750,1631300
2018-11-28,42250.000000,42250.000000,40500.000000,40500.000000,39379.273438,1914000
2018-11-29,41300.000000,42200.000000,41300.000000,42100.000000,40935.000000,2661200
2018-11-30,42100.000000,42500.000000,42050.000000,42250.000000,41080.843750,3600200
2018-12-03,42750.000000,44000.000000,42750.000000,43800.000000,42587.953125,4487100
2018-12-04,43800.000000,44050.000000,43175.000000,44000.000000,42782.421875,3862400
2018-12-05,43000.000000,43750.000000,42900.000000,43750.000000,42539.339844,1608600
2018-12-06,43000.000000,44200.000000,43000.000000,44200.000000,42976.886719,1921900
2018-12-07,43500.000000,44175.000000,43500.000000,44000.000000,42782.421875,1790500
2018-12-10,44000.000000,44100.000000,43700.000000,43950.000000,42733.804688,1273600
2018-12-11,44000.000000,44000.000000,43650.000000,43675.000000,42466.414063,1007400
2018-12-12,43675.000000,44050.000000,43675.000000,44000.000000,42782.421875,1876900
2018-12-13,44000.000000,44600.000000,43800.000000,44425.000000,43195.656250,3485900
2018-12-14,44425.000000,44650.000000,44325.000000,44500.000000,43268.582031,1541100
2018-12-17,44500.000000,44500.000000,43400.000000,43500.000000,42296.253906,1480600
2018-12-18,43500.000000,44000.000000,42675.000000,43950.000000,42733.804688,1537800
2018-12-19,43900.000000,45000.000000,43900.000000,45000.000000,43754.750000,2981200
2018-12-20,44500.000000,45250.000000,43925.000000,45250.000000,43997.832031,1740900
2018-12-21,45000.000000,46600.000000,44800.000000,46600.000000,45310.472656,3421200
2018-12-24,46600.000000,46600.000000,46600.000000,46600.000000,45310.472656,0
2018-12-25,46600.000000,46600.000000,46600.000000,46600.000000,45310.472656,0
2018-12-26,46000.000000,46600.000000,45025.000000,45525.000000,44265.218750,1523400
2018-12-27,46100.000000,46600.000000,45775.000000,46600.000000,45310.472656,2145700
2018-12-28,46500.000000,46800.000000,45400.000000,45400.000000,44143.679688,1951100
2018-12-31,45400.000000,45400.000000,45400.000000,45400.000000,44143.679688,0
2019-01-01,45400.000000,45400.000000,45400.000000,45400.000000,44143.679688,0
2019-01-02,45425.000000,46750.000000,45425.000000,46400.000000,45116.007813,1822200
2019-01-03,46400.000000,47500.000000,46375.000000,47500.000000,46185.570313,2201600
2019-01-04,47450.000000,47800.000000,47000.000000,47800.000000,46477.265625,972700
2019-01-07,48000.000000,49200.000000,48000.000000,48600.000000,47255.128906,2039100
2019-01-08,48600.000000,48600.000000,46525.000000,47350.000000,46039.718750,3252200
2019-01-09,47375.000000,48000.000000,46000.000000,46000.000000,44727.074219,2012100
2019-01-10,46400.000000,48325.000000,46275.000000,48325.000000,46987.738281,2470200
2019-01-11,48300.000000,48450.000000,47200.000000,48450.000000,47109.281250,2155400
